2.49
0.44	0.44	0.44	2.89	0.44	20.0	0.44	0.44	0.44	3.19	0.44	20.0	0.44	0.44	0.44	2.4	0.44	20.0	0.55	0.69	-0.08	-0.2	0.25	0.25	0.44	0.44	0.44	3.19	0.44	20.0	20.0	20.0	20.0	2.83	20.0	20.0
0.44	0.44	2.36	0.44	0.44	20.0	0.44	0.44	2.52	0.44	0.44	20.0	0.44	0.44	1.52	0.44	0.44	20.0	0.63	0.91	-1.1	0.57	0.25	0.25	0.44	0.44	2.77	0.44	0.44	20.0	20.0	20.0	2.58	20.0	20.0	20.0
0.44	2.5	0.44	2.75	0.44	20.0	0.44	2.68	0.44	2.75	0.44	20.0	0.44	1.84	0.44	2.25	0.44	20.0	-0.24	-0.9	-0.41	0.08	0.25	0.25	0.44	2.68	0.44	3.19	0.44	20.0	20.0	2.58	20.0	2.83	20.0	20.0
2.83	0.44	2.75	0.44	0.44	20.0	2.91	0.44	2.75	0.44	0.44	20.0	2.04	0.44	2.25	0.44	0.44	20.0	-0.9	0.61	-0.64	0.25	0.25	0.25	3.19	0.44	2.77	0.44	0.44	20.0	2.83	20.0	2.83	20.0	20.0	20.0
0.44	0.44	0.44	0.44	0.44	20.0	0.44	0.44	0.44	0.44	0.44	20.0	0.44	0.44	0.44	0.44	0.44	20.0	0.25	0.25	0.25	0.25	0.25	0.25	0.44	0.44	0.44	0.44	0.44	20.0	20.0	20.0	20.0	20.0	20.0	20.0
20.0	20.0	20.0	20.0	20.0	0.0	20.0	20.0	20.0	20.0	20.0	0.0	20.0	20.0	20.0	20.0	20.0	0.0	0.25	0.25	0.25	0.25	0.25	-2.24	20.0	20.0	20.0	20.0	20.0	0.0	1.23	1.23	1.23	1.23	1.23	1.23
0.44	0.44	0.44	2.99	0.44	20.0	0.44	0.44	0.44	3.05	0.44	20.0	0.22	0.38	-0.38	-1.6	0.0	0.0	0.44	0.44	0.44	2.91	0.44	20.0	0.44	0.44	0.44	3.19	0.44	20.0	20.0	20.0	20.0	2.83	20.0	20.0
0.44	0.44	2.68	0.44	0.44	20.0	0.44	0.44	2.68	0.44	0.44	20.0	0.4	0.35	-2.9	0.31	0.0	0.0	0.44	0.44	2.77	0.44	0.44	20.0	0.44	0.44	2.77	0.44	0.44	20.0	20.0	20.0	2.58	20.0	20.0	20.0
0.44	2.66	0.44	2.75	0.44	20.0	0.44	2.63	0.44	2.75	0.44	20.0	-0.44	-1.7	-0.66	-0.94	0.0	0.0	0.44	2.48	0.44	2.75	0.44	20.0	0.44	2.68	0.44	3.19	0.44	20.0	20.0	2.58	20.0	2.83	20.0	20.0
2.97	0.44	2.75	0.44	0.44	20.0	3.19	0.44	2.75	0.44	0.44	20.0	-1.8	0.2	-1.22	-0.41	0.0	0.0	2.89	0.44	2.75	0.44	0.44	20.0	3.19	0.44	2.77	0.44	0.44	20.0	2.83	20.0	2.83	20.0	20.0	20.0
0.44	0.44	0.44	0.44	0.44	20.0	0.44	0.44	0.44	0.44	0.44	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44	0.44	0.44	0.44	0.44	20.0	0.44	0.44	0.44	0.44	0.44	20.0	20.0	20.0	20.0	20.0	20.0	20.0
20.0	20.0	20.0	20.0	20.0	0.0	20.0	20.0	20.0	20.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.49	20.0	20.0	20.0	20.0	20.0	0.0	20.0	20.0	20.0	20.0	20.0	0.0	1.23	1.23	1.23	1.23	1.23	1.23
0.44	0.44	0.44	2.34	0.44	20.0	0.08	0.4	-0.52	-1.5	0.0	0.0	0.44	0.44	0.44	2.15	0.44	20.0	0.47	0.47	0.07	-0.46	0.25	0.25	0.44	0.44	0.44	3.19	0.44	20.0	20.0	20.0	20.0	2.83	20.0	20.0
